time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
102510,Butch,0.3,0.0,0.0,0.6,0.0,0.01,80.0,528.3718
150102,Femme,0.0,0.3,0.0,0.0,0.7,0.01,720.0,578.08417
173774,Queer,0.05,0.4,0.3,0.3,0.0,0.01,400.0,549.6299
