time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
257632,Butch,0.7,0.0,0.0,0.5,0.0,0.0,80.0,551.7645
293461,Femme,0.0,0.2,0.0,0.0,0.8,0.0,720.0,541.46576
