time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
139922,Femme,0.0,0.3,0.0,0.0,0.7,0.01,720.0,573.755
173906,Queer,0.05,0.4,0.3,0.3,0.0,0.01,400.0,554.9465
205144,Y,0.2,0.0,0.1,0.8,0.0,0.01,240.0,561.33594
391441,Queer,0.05,0.4,0.3,0.3,0.0,0.01,400.0,512.67804
509229,Queer,0.08257097,0.29481995,0.26757038,0.43104333,0.0,0.009999871,360.0,562.24
644306,Y,0.2,0.0,0.1,0.8,0.0,0.01,240.0,534.20294
