time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
22216,Butch,20.0,0.0,0.0,0.0,0.0,40.0,80.0,583.0879
26545,Butch,20.0,0.0,0.0,0.0,0.0,40.0,80.0,521.7046
163691,Butch,20.0,0.0,0.0,0.0,0.0,40.0,80.0,595.2685
