time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
21999,Femme,0.0,0.574353,0.11908668,0.0,0.6098571,0.009999931,660.0,529.42456
64649,Femme,0.0,0.33564454,0.016113281,0.0,0.68662107,0.009999812,780.0,567.08514
93370,Femme,0.0,0.574353,0.11908668,0.0,0.6098571,0.009999931,660.0,587.4261
