time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
53215,Queer,0.05,0.4,0.3,0.3,0.0,0.01,400.0,578.27435
544425,Femme,0.0,0.33564454,0.016113281,0.0,0.68662107,0.009999812,780.0,596.75275
