time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
58820,Queer,0.05,0.4,0.3,0.3,0.0,0.01,400.0,530.3219
175822,Queer,0.05,0.4,0.3,0.3,0.0,0.01,400.0,538.5086
324299,Queer,0.05,0.4,0.3,0.3,0.0,0.01,400.0,539.1004
355617,Butch,0.26003766,0.0,0.036876917,0.7292921,0.0,0.009999871,108.0,555.6349
395376,Y,0.2,0.0,0.1,0.8,0.0,0.01,240.0,585.23126
