time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
110042,Femme,0.0,30.0,0.0,0.0,70.0,0.0,720.0,523.5378
124916,Femme,0.0,30.0,0.0,0.0,70.0,0.0,720.0,512.20624
277993,Femme,0.0,30.0,0.0,0.0,70.0,0.0,720.0,584.0339
