time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
235047,Queer,0.05,0.4,0.3,0.3,0.0,0.01,400.0,574.98535
377186,Y,0.2,0.0,0.1,0.8,0.0,0.01,240.0,585.62085
652370,Queer,0.05,0.4,0.3,0.3,0.0,0.01,400.0,581.8697
753212,Queer,0.1049431,0.19576877,0.22025758,0.56200105,0.0,0.009999871,329.0,568.8842
872145,Butch,0.5,0.0,0.0,0.6,0.0,0.01,80.0,582.82153
