time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
126506,Femme,0.0,0.2,0.0,0.0,0.8,0.0,720.0,551.9139
577404,Butch,0.9,0.0,0.0,0.3,0.0,0.0,80.0,575.9845
619387,Butch,0.9,0.0,0.0,0.3,0.0,0.0,80.0,537.58167
