time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
203047,Queer,0.0,20.0,30.0,0.0,0.0,40.0,400.0,560.7943
335625,Butch,29.257618,0.0,0.0,0.0,0.0,36.132534,20.0,536.5937
