time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
455519,Queer,0.05,0.4,0.15,0.3,0.0,0.01,400.0,570.11597
696434,Femme,0.0,0.3,0.0,0.0,0.7,0.01,720.0,555.9683
737381,Y,0.2,0.0,0.05,0.8,0.0,0.01,240.0,549.3325
813868,Y,0.2,0.0,0.05,0.8,0.0,0.01,240.0,534.98987
1098796,X,0.0,0.7,0.1,0.0,0.5,0.01,560.0,594.8885
