time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
59576,Femme,0.0,37.763313,11.9086685,0.0,53.94598,0.0,660.0,568.62683
472577,Queer,0.0,21.304932,30.491943,0.0,0.0,59.436035,409.0,510.71964
594158,Queer,0.0,20.380175,30.175295,0.0,0.0,59.94786,402.0,526.3156
683253,Butch,26.79668,0.0,0.0,38.770576,0.0,30.92207,94.0,510.83286
