time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
22147,Femme,0.0,30.0,0.0,0.0,70.0,0.0,720.0,549.25543
141339,Butch,15.625,0.0,0.0,45.0,0.0,17.5,110.0,581.53284
271309,Butch,14.407462,0.0,0.0,56.31778,0.0,11.841109,140.0,550.35205
