time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
73745,Butch,0.3,0.0,0.0,0.6,0.0,0.01,80.0,569.30914
248548,Butch,0.3,0.0,0.0,0.6,0.0,0.01,80.0,577.298
294851,Queer,0.05,0.4,0.15,0.3,0.0,0.01,400.0,539.0163
559320,Queer,0.05,0.4,0.15,0.3,0.0,0.01,400.0,560.2335
606208,X,0.0,0.7,0.1,0.0,0.5,0.01,560.0,524.1709
689669,Butch,0.3,0.0,0.0,0.6,0.0,0.01,80.0,525.1443
772965,Queer,0.05,0.4,0.15,0.3,0.0,0.01,400.0,599.69507
