time,section,Whisky,Elderberry,Vodka,Almdudler,Wine,Lemon Soda,rainbowX,rainbowY
88439,Butch,0.27611667,0.0,0.022048771,0.67711854,0.0,0.009999931,65.0,563.12134
159382,Butch,0.3,0.0,0.0,0.6,0.0,0.01,80.0,513.68274
